AMPsuite Statement for On The Way Records,,,,,,,,,,,,,,,,,
Period 2024-10-01 to 2024-10-31,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
This Period: ,,,£ 123.42,,,,,,,,,,,,,,
Bought Forward: ,,,£ 12.58,,,,,,,,,,,,,,
PAYABLE: ,,,£ 136.01,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
You are due a payment of £ 136.01,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Period From,Period To,Transaction Date,Distributor,UPC,Cat. No.,ISRC,Label,Release Title,Track Title,Mix Name,Artist,Content Type,Delivery Method,Territory,Suitebeats Comp.,Quantity,Revenue
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277657356,,CA5KR2478348,On The Way Records,,Alive,,Blue Man,Track,Stream,IL,No,2,0.000506
2024-09-01,2024-09-30,2024-09-24,YouTube (Ads),723277728353,,CA5KR2488300,On The Way Records,,You Make Me Feel,,"Brannco, Sevenkey, Anne Mulcahy",Track,Stream,GB,No,1,0.0005
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277507873,,CA5KR2453256,On The Way Records,,Wasting Time (Silvertone (US) Remix),,"Stang, KORA",Track,Stream,MA,No,1,0.000499
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277205779,,CA5KR2402605,On The Way Records,,Fallin,,WHOWHENWHY,Track,Stream,SA,No,3,0.000496
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397422527,,CA5KR2271914,On The Way Records,,Get Moving,,WCX,Track,Stream,GR,No,2,0.000495
2024-09-01,2024-09-30,2024-09-05,YouTube (Ads),723277728346,,CA5KR2488299,On The Way Records,,Control,,ZØDIAK,Track,Stream,BG,No,2,0.000494
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,DE,No,13,0.000494
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277090429,,CA5KR2386089,On The Way Records,,Lose My Breath,,"IILO, Fesko",Track,Stream,FR,No,3,0.000493
2024-09-01,2024-09-30,2024-09-16,YouTube (Ads),723277663982,,CA5KR2479239,On The Way Records,,Lies,,Steek,Track,Stream,IN,No,1,0.000488
2024-09-01,2024-09-30,2024-09-30,YouTube (Ads),,,GXBNP2427523,On The Way Records,,Angels,,"Naffe, Flare (BR)",Track,Stream,DE,No,21,0.000486
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397991993,,CA5KR2376226,On The Way Records,,Rain,,Paul Amber,Track,Stream,BE,No,2,0.000483
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397883892,,CA5KR2365245,On The Way Records,,Conversation,,Steven Roys,Track,Stream,FR,No,1,0.000479
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397783840,,CA5KR2351506,On The Way Records,,Ready or Not,,Madzi,Track,Stream,ZA,No,3,0.000477
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277307787,,CA5KR2418441,On The Way Records,,Let You Go,,Paul Amber,Track,Stream,RO,No,2,0.000475
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),723277161679,,CA5KR2394887,On The Way Records,,How I Do It,,VID3LA,Track,Stream,UA,No,2,0.000472
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397523132,,CA5KR2307741,On The Way Records,,Break My Body (Original Mix),,WCX,Track,Stream,GR,No,5,0.000471
2024-09-01,2024-09-30,2024-09-06,YouTube (Ads),723277369747,,GXBNP2427568,On The Way Records,,Don't Look Back,,ZØDIAK,Track,Stream,BR,No,,0.00047
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277529615,,CA5KR2457207,On The Way Records,,Lavish,,IILO,Track,Stream,GR,No,1,0.000469
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277646886,,CA5KR2476642,On The Way Records,,Tension,,KuKs,Track,Stream,IL,No,1,0.000469
2024-09-01,2024-09-30,2024-09-02,YouTube (Ads),735119946023,,CA5KR2173761,On The Way Records,,If You Want Me,,T.L.I.D,Track,Stream,RS,No,1,0.000467
2024-09-01,2024-09-30,2024-09-05,YouTube (Ads),723277728346,,CA5KR2488299,On The Way Records,,Control,,ZØDIAK,Track,Stream,GE,No,9,0.000467
2024-09-01,2024-09-30,2024-09-07,YouTube (Ads),723277620992,,CA5KR2473319,On The Way Records,,Underground,,WCX,Track,Stream,IN,No,1,0.000464
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),723277141763,,CA5KR2392188,On The Way Records,,Beast Hive,,"CLAMOR, Ali7e",Track,Stream,HU,No,1,0.00046
2024-09-01,2024-09-30,2024-09-05,YouTube (Ads),723277711249,,CA5KR2485714,On The Way Records,,Everything to Lose,,"Volyri, NONOGOOD",Track,Stream,GR,No,1,0.00046
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),723277215174,,CA5KR2404787,On The Way Records,,Give It to Me,,AWOL,Track,Stream,CO,No,4,0.00046
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277711461,,CA5KR2485733,On The Way Records,,Save Me,,IILO,Track,Stream,SA,No,11,0.000458
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277554709,,CA5KR2461940,On The Way Records,,That Beat!,,Blue Man,Track,Stream,MX,No,2,0.000458
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277126951,,CA5KR2390785,On The Way Records,,Money,,Ban Dello,Track,Stream,FI,No,1,0.000456
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277185903,,CA5KR2398138,On The Way Records,,Boss,,KuKs,Track,Stream,AR,No,3,0.000456
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277376486,,CA5KR2430555,On The Way Records,,Buckshot,,Guo,Track,Stream,GB,No,,0.000454
2024-09-01,2024-09-30,2024-09-12,YouTube (Ads),723277549422,,CA5KR2460825,On The Way Records,,The DJ,,"Wrex, Azooland",Track,Stream,TR,No,1,0.000452
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),735119946023,,CA5KR2173761,On The Way Records,,If You Want Me,,T.L.I.D,Track,Stream,ZA,No,1,0.000452
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397719122,,CA5KR2343132,On The Way Records,,Lose Control,,daevo,Track,Stream,PE,No,2,0.000452
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),723277215174,,CA5KR2404787,On The Way Records,,Give It to Me,,AWOL,Track,Stream,NI,No,,0.000452
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397587189,,CA5KR2321534,On The Way Records,,Fantasy (Original Mix),,Volyri,Track,Stream,NO,No,3,0.000452
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397938691,,CA5KR2370827,On The Way Records,,Call Me,,Hedclem,Track,Stream,FI,No,3,0.000451
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397587189,,CA5KR2321534,On The Way Records,,Fantasy (Original Mix),,Volyri,Track,Stream,TR,No,10,0.00045
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277538648,,CA5KR2459185,On The Way Records,,I Don't Need Love,,Naffe,Track,Stream,NL,No,1,0.000449
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277507873,,CA5KR2453256,On The Way Records,,Wasting Time (Silvertone (US) Remix),,"Stang, KORA",Track,Stream,GR,No,2,0.000446
2024-09-01,2024-09-30,2024-09-15,YouTube (Ads),723277728353,,CA5KR2488300,On The Way Records,,You Make Me Feel,,"Brannco, Sevenkey, Anne Mulcahy",Track,Stream,BR,No,2,0.000446
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),795397806877,,CA5KR2354604,On The Way Records,,I Don't Want You,,WCX,Track,Stream,SA,No,2,0.000446
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277646886,,CA5KR2476642,On The Way Records,,Tension,,KuKs,Track,Stream,CR,No,,0.000445
2024-09-01,2024-09-30,2024-09-22,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,ES,No,26,0.000445
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397938691,,CA5KR2370827,On The Way Records,,Call Me,,Hedclem,Track,Stream,LK,No,1,0.000444
2024-09-01,2024-09-30,2024-09-23,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,FI,No,2,0.000444
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),723277215174,,CA5KR2404787,On The Way Records,,Give It to Me,,AWOL,Track,Stream,RO,No,3,0.000441
2024-09-01,2024-09-30,2024-09-05,YouTube (Ads),723277711249,,CA5KR2485714,On The Way Records,,Everything to Lose,,"Volyri, NONOGOOD",Track,Stream,KZ,No,1,0.000441
2024-09-01,2024-09-30,2024-09-05,YouTube (Ads),723277711461,,CA5KR2485733,On The Way Records,,Save Me,,IILO,Track,Stream,IN,No,1,0.00044
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397938691,,CA5KR2370827,On The Way Records,,Call Me,,Hedclem,Track,Stream,RO,No,4,0.000439
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277507873,,CA5KR2453259,On The Way Records,,Wasting Time (DCVCV Remix),,"Stang, KORA",Track,Stream,DE,No,4,0.000439
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397010014,,CA5KR2190569,On The Way Records,,Save Me,,T.L.I.D,Track,Stream,AE,No,1,0.000438
2024-09-01,2024-09-30,2024-09-30,YouTube (Ads),,,GXBNP2427523,On The Way Records,,Angels,,"Naffe, Flare (BR)",Track,Stream,FR,No,17,0.000437
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277473857,,CA5KR2446308,On The Way Records,,Wandering Tokyo,,yuhei_sensei,Track,Stream,RO,No,1,0.000432
2024-09-01,2024-09-30,2024-09-08,YouTube (Ads),723277369747,,GXBNP2427568,On The Way Records,,Don't Look Back,,ZØDIAK,Track,Stream,LT,No,1,0.00043
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397938691,,CA5KR2370827,On The Way Records,,Call Me,,Hedclem,Track,Stream,CL,No,,0.00043
2024-09-01,2024-09-30,2024-09-13,YouTube (Ads),723277728353,,CA5KR2488300,On The Way Records,,You Make Me Feel,,"Brannco, Sevenkey, Anne Mulcahy",Track,Stream,BR,No,2,0.000429
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277191799,,CA5KR2399157,On The Way Records,,Click Clack,,SPLITZ,Track,Stream,PT,No,3,0.000427
2024-09-01,2024-09-30,2024-09-05,YouTube (Ads),723277709499,,CA5KR2485551,On The Way Records,,Tell Me,,Austin Feldman,Track,Stream,IL,No,1,0.000426
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277066868,,CA5KR2383894,On The Way Records,,Switch,,Ali7e,Track,Stream,GR,No,3,0.000426
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277620992,,CA5KR2473319,On The Way Records,,Underground,,WCX,Track,Stream,MX,No,4,0.000421
2024-09-01,2024-09-30,2024-09-07,YouTube (Ads),795397422527,,CA5KR2271914,On The Way Records,,Get Moving,,WCX,Track,Stream,IT,No,1,0.000421
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,DE,No,19,0.000419
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277369747,,GXBNP2427568,On The Way Records,,Don't Look Back,,ZØDIAK,Track,Stream,ES,No,4,0.000419
2024-09-01,2024-09-30,2024-09-06,YouTube (Ads),723277728353,,CA5KR2488300,On The Way Records,,You Make Me Feel,,"Brannco, Sevenkey, Anne Mulcahy",Track,Stream,PL,No,1,0.000419
2024-09-01,2024-09-30,2024-09-12,YouTube (Ads),723277185903,,CA5KR2398138,On The Way Records,,Boss,,KuKs,Track,Stream,BR,No,1,0.000417
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397883892,,CA5KR2365245,On The Way Records,,Conversation,,Steven Roys,Track,Stream,IT,No,3,0.000416
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),723277258171,,CA5KR2411412,On The Way Records,,Falling,,DCVCV,Track,Stream,PK,No,,0.000414
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277711461,,CA5KR2485733,On The Way Records,,Save Me,,IILO,Track,Stream,TR,No,3,0.000413
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277620992,,CA5KR2473319,On The Way Records,,Underground,,WCX,Track,Stream,CO,No,4,0.000412
2024-09-01,2024-09-30,2024-09-05,YouTube (Ads),723277728346,,CA5KR2488299,On The Way Records,,Control,,ZØDIAK,Track,Stream,MX,No,6,0.000409
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277386591,,CA5KR2432424,On The Way Records,,Breathe,,Austin Feldman,Track,Stream,IT,No,1,0.000408
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277351629,,CA5KR2426161,On The Way Records,,Teenage Madness,,"DCVCV, Something Else DR",Track,Stream,LT,No,1,0.000405
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),723277215174,,CA5KR2404787,On The Way Records,,Give It to Me,,AWOL,Track,Stream,EC,No,3,0.000402
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),723277126951,,CA5KR2390785,On The Way Records,,Money,,Ban Dello,Track,Stream,IT,No,1,0.000399
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277657356,,CA5KR2478348,On The Way Records,,Alive,,Blue Man,Track,Stream,NL,No,1,0.000396
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397422527,,CA5KR2271914,On The Way Records,,Get Moving,,WCX,Track,Stream,HR,No,1,0.000394
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397883892,,CA5KR2365245,On The Way Records,,Conversation,,Steven Roys,Track,Stream,BR,No,5,0.000391
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),5063544168891,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,VN,No,1,0.000391
2024-09-01,2024-09-30,2024-09-18,YouTube (Ads),723277711461,,CA5KR2485733,On The Way Records,,Save Me,,IILO,Track,Stream,MX,No,2,0.00039
2024-09-01,2024-09-30,2024-09-24,YouTube (Ads),723277739021,,CA5KR2489986,On The Way Records,,Iab,,"Advanced, jeonghyeon",Track,Stream,UA,No,,0.000389
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),735119884394,,CA5KR2157969,On The Way Records,,I Won't Give up on You,,T.L.I.D,Track,Stream,GE,No,1,0.000389
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277507873,,CA5KR2453257,On The Way Records,,Wasting Time (SATØS Remix),,"Stang, KORA",Track,Stream,SA,No,,0.000384
2024-09-01,2024-09-30,2024-09-27,YouTube (Ads),,,GXBNP2427523,On The Way Records,,Angels,,"Naffe, Flare (BR)",Track,Stream,DE,No,13,0.000383
2024-09-01,2024-09-30,2024-09-21,YouTube (Ads),795397938691,,CA5KR2370827,On The Way Records,,Call Me,,Hedclem,Track,Stream,IN,No,1,0.000382
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277369747,,GXBNP2427568,On The Way Records,,Don't Look Back,,ZØDIAK,Track,Stream,RS,No,1,0.000382
2024-09-01,2024-09-30,2024-09-05,YouTube (Ads),723277728346,,CA5KR2488299,On The Way Records,,Control,,ZØDIAK,Track,Stream,TR,No,3,0.000382
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397991993,,CA5KR2376226,On The Way Records,,Rain,,Paul Amber,Track,Stream,ES,No,4,0.000381
2024-09-01,2024-09-30,2024-09-21,YouTube (Ads),723277711461,,CA5KR2485733,On The Way Records,,Save Me,,IILO,Track,Stream,MX,No,1,0.00038
2024-09-01,2024-09-30,2024-09-05,YouTube (Ads),723277507873,,CA5KR2453258,On The Way Records,,Wasting Time (MADZI Remix),,"Stang, KORA",Track,Stream,PL,No,,0.000379
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),723277126951,,CA5KR2390785,On The Way Records,,Money,,Ban Dello,Track,Stream,RO,No,1,0.000376
2024-09-01,2024-09-30,2024-09-23,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,US,No,5,0.000375
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277709499,,CA5KR2485551,On The Way Records,,Tell Me,,Austin Feldman,Track,Stream,GR,No,4,0.000375
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277285368,,CA5KR2415987,On The Way Records,,Wasting Time,,"Stang, KORA",Track,Stream,DE,No,4,0.000374
2024-09-01,2024-09-30,2024-09-07,YouTube (Ads),723277646886,,CA5KR2476642,On The Way Records,,Tension,,KuKs,Track,Stream,IL,No,1,0.000373
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397806877,,CA5KR2354604,On The Way Records,,I Don't Want You,,WCX,Track,Stream,EG,No,1,0.000371
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277386591,,CA5KR2432424,On The Way Records,,Breathe,,Austin Feldman,Track,Stream,ZA,No,1,0.000371
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277404776,,CA5KR2435608,On The Way Records,,Thinking About You,,Infinite Portal,Track,Stream,IL,No,3,0.000368
2024-09-01,2024-09-30,2024-09-06,YouTube (Ads),723277728353,,CA5KR2488300,On The Way Records,,You Make Me Feel,,"Brannco, Sevenkey, Anne Mulcahy",Track,Stream,BG,No,,0.000367
2024-09-01,2024-09-30,2024-09-22,YouTube (Ads),723277711461,,CA5KR2485733,On The Way Records,,Save Me,,IILO,Track,Stream,SA,No,1,0.000367
2024-09-01,2024-09-30,2024-09-08,YouTube (Ads),723277728353,,CA5KR2488300,On The Way Records,,You Make Me Feel,,"Brannco, Sevenkey, Anne Mulcahy",Track,Stream,PE,No,1,0.000366
2024-09-01,2024-09-30,2024-09-30,YouTube (Ads),,,GXBNP2427523,On The Way Records,,Angels,,"Naffe, Flare (BR)",Track,Stream,JP,No,11,0.000366
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397783840,,CA5KR2351506,On The Way Records,,Ready or Not,,Madzi,Track,Stream,CL,No,1,0.000363
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277404776,,CA5KR2435608,On The Way Records,,Thinking About You,,Infinite Portal,Track,Stream,DZ,No,5,0.000363
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397010014,,CA5KR2190569,On The Way Records,,Save Me,,T.L.I.D,Track,Stream,OM,No,3,0.000361
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277711461,,CA5KR2485733,On The Way Records,,Save Me,,IILO,Track,Stream,JP,No,3,0.000359
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),723277215174,,CA5KR2404787,On The Way Records,,Give It to Me,,AWOL,Track,Stream,KZ,No,1,0.000359
2024-09-01,2024-09-30,2024-09-10,YouTube (Ads),795397523132,,CA5KR2307741,On The Way Records,,Break My Body (Original Mix),,WCX,Track,Stream,PL,No,2,0.000358
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277709499,,CA5KR2485551,On The Way Records,,Tell Me,,Austin Feldman,Track,Stream,PT,No,4,0.000357
2024-09-01,2024-09-30,2024-09-05,YouTube (Ads),723277646886,,CA5KR2476642,On The Way Records,,Tension,,KuKs,Track,Stream,LK,No,,0.000355
2024-09-01,2024-09-30,2024-09-06,YouTube (Ads),795397010014,,CA5KR2190569,On The Way Records,,Save Me,,T.L.I.D,Track,Stream,BR,No,2,0.000354
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277646886,,CA5KR2476642,On The Way Records,,Tension,,KuKs,Track,Stream,AE,No,3,0.000354
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277090429,,CA5KR2386089,On The Way Records,,Lose My Breath,,"IILO, Fesko",Track,Stream,BR,No,2,0.000353
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),723277161679,,CA5KR2394887,On The Way Records,,How I Do It,,VID3LA,Track,Stream,IN,No,2,0.000353
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277285368,,CA5KR2415987,On The Way Records,,Wasting Time,,"Stang, KORA",Track,Stream,ZA,No,2,0.000353
2024-09-01,2024-09-30,2024-09-19,YouTube (Ads),723277728353,,CA5KR2488300,On The Way Records,,You Make Me Feel,,"Brannco, Sevenkey, Anne Mulcahy",Track,Stream,PL,No,,0.000353
2024-09-01,2024-09-30,2024-09-05,YouTube (Ads),723277185903,,CA5KR2398138,On The Way Records,,Boss,,KuKs,Track,Stream,BR,No,1,0.000352
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),723277215174,,CA5KR2404787,On The Way Records,,Give It to Me,,AWOL,Track,Stream,BE,No,2,0.000352
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277285368,,CA5KR2415987,On The Way Records,,Wasting Time,,"Stang, KORA",Track,Stream,PT,No,1,0.00035
2024-09-01,2024-09-30,2024-09-10,YouTube (Ads),723277711249,,CA5KR2485714,On The Way Records,,Everything to Lose,,"Volyri, NONOGOOD",Track,Stream,BR,No,,0.00035
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277711461,,CA5KR2485733,On The Way Records,,Save Me,,IILO,Track,Stream,GE,No,8,0.00035
2024-09-01,2024-09-30,2024-09-19,YouTube (Ads),723277711461,,CA5KR2485733,On The Way Records,,Save Me,,IILO,Track,Stream,MX,No,1,0.000345
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),723277215174,,CA5KR2404787,On The Way Records,,Give It to Me,,AWOL,Track,Stream,GT,No,2,0.000345
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397422527,,CA5KR2271914,On The Way Records,,Get Moving,,WCX,Track,Stream,SA,No,1,0.000344
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397938691,,CA5KR2370827,On The Way Records,,Call Me,,Hedclem,Track,Stream,BA,No,1,0.000344
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277507873,,CA5KR2453259,On The Way Records,,Wasting Time (DCVCV Remix),,"Stang, KORA",Track,Stream,BR,No,2,0.000343
2024-09-01,2024-09-30,2024-09-05,YouTube (Ads),723277191799,,CA5KR2399157,On The Way Records,,Click Clack,,SPLITZ,Track,Stream,BR,No,2,0.00034
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277507873,,CA5KR2453259,On The Way Records,,Wasting Time (DCVCV Remix),,"Stang, KORA",Track,Stream,MX,No,1,0.00034
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397422527,,CA5KR2271914,On The Way Records,,Get Moving,,WCX,Track,Stream,MT,No,1,0.000339
2024-09-01,2024-09-30,2024-09-02,YouTube (Ads),735119946023,,CA5KR2173761,On The Way Records,,If You Want Me,,T.L.I.D,Track,Stream,BR,No,2,0.000339
2024-09-01,2024-09-30,2024-09-10,YouTube (Ads),723277484914,,CA5KR2448682,On The Way Records,,Could You Love Me Too,,Zanders,Track,Stream,NL,No,,0.000335
2024-09-01,2024-09-30,2024-09-09,YouTube (Ads),723277735771,,CA5KR2489540,On The Way Records,,Where Did You Go,,Paul Amber,Track,Stream,DE,No,,0.000335
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,DE,No,7,0.000335
2024-09-01,2024-09-30,2024-09-25,YouTube (Ads),5063544168891,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,DO,No,1,0.000332
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397991993,,CA5KR2376226,On The Way Records,,Rain,,Paul Amber,Track,Stream,IN,No,2,0.000332
2024-09-01,2024-09-30,2024-09-26,YouTube (Ads),723277739021,,CA5KR2489986,On The Way Records,,Iab,,"Advanced, jeonghyeon",Track,Stream,BR,No,2,0.00033
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277620992,,CA5KR2473319,On The Way Records,,Underground,,WCX,Track,Stream,SK,No,2,0.000326
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397883892,,CA5KR2365245,On The Way Records,,Conversation,,Steven Roys,Track,Stream,ZA,No,1,0.000326
2024-09-01,2024-09-30,2024-09-17,YouTube (Ads),795397587189,,CA5KR2321534,On The Way Records,,Fantasy (Original Mix),,Volyri,Track,Stream,IL,No,1,0.000322
2024-09-01,2024-09-30,2024-09-20,YouTube (Ads),723277728353,,CA5KR2488300,On The Way Records,,You Make Me Feel,,"Brannco, Sevenkey, Anne Mulcahy",Track,Stream,PL,No,3,0.000321
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397719122,,CA5KR2343132,On The Way Records,,Lose Control,,daevo,Track,Stream,GE,No,2,0.000321
2024-09-01,2024-09-30,2024-09-08,YouTube (Ads),723277473857,,CA5KR2446308,On The Way Records,,Wandering Tokyo,,yuhei_sensei,Track,Stream,IT,No,1,0.000321
2024-09-01,2024-09-30,2024-09-05,YouTube (Ads),723277606804,,CA5KR2471184,On The Way Records,,Better Now,,"Volyri, RESZ",Track,Stream,GE,No,1,0.000321
2024-09-01,2024-09-30,2024-09-05,YouTube (Ads),723277711249,,CA5KR2485714,On The Way Records,,Everything to Lose,,"Volyri, NONOGOOD",Track,Stream,PL,No,5,0.000319
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277090429,,CA5KR2386089,On The Way Records,,Lose My Breath,,"IILO, Fesko",Track,Stream,GR,No,3,0.000318
2024-09-01,2024-09-30,2024-09-06,YouTube (Ads),723277404776,,CA5KR2435608,On The Way Records,,Thinking About You,,Infinite Portal,Track,Stream,TH,No,1,0.000318
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),795397587189,,CA5KR2321534,On The Way Records,,Fantasy (Original Mix),,Volyri,Track,Stream,CL,No,2,0.000318
2024-09-01,2024-09-30,2024-09-24,YouTube (Ads),723277663982,,CA5KR2479239,On The Way Records,,Lies,,Steek,Track,Stream,DE,No,,0.000317
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397719122,,CA5KR2343132,On The Way Records,,Lose Control,,daevo,Track,Stream,IN,No,2,0.000316
2024-09-01,2024-09-30,2024-09-30,YouTube (Ads),,,GXBNP2427523,On The Way Records,,Angels,,"Naffe, Flare (BR)",Track,Stream,AU,No,5,0.000312
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397938691,,CA5KR2370827,On The Way Records,,Call Me,,Hedclem,Track,Stream,PT,No,2,0.000312
2024-09-01,2024-09-30,2024-09-04,YouTube (Ads),723277538648,,CA5KR2459185,On The Way Records,,I Don't Need Love,,Naffe,Track,Stream,FR,No,2,0.000312
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),723277215174,,CA5KR2404787,On The Way Records,,Give It to Me,,AWOL,Track,Stream,IN,No,3,0.000312
2024-09-01,2024-09-30,2024-09-05,YouTube (Ads),723277657356,,CA5KR2478348,On The Way Records,,Alive,,Blue Man,Track,Stream,US,No,1,0.00031
2024-09-01,2024-09-30,2024-09-03,YouTube (Ads),795397991993,,CA5KR2376226,On The Way Records,,Rain,,Paul Amber,Track,Stream,CL,No,3,0.000309
2024-09-01,2024-09-30,2024-09-28,YouTube (Ads),,,GXBNP2427518,On The Way Records,,Personal,,"WHOWHENWHY, Rise Of The JellyFish",Track,Stream,FR,No,4,0.000309
