AMPsuite Statement for On The Way Records,,,,,,,,,,,,,,,,,
Period 2024-11-01 to 2024-11-30,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
This Period: ,,,£ 279.06,,,,,,,,,,,,,,
Bought Forward: ,,,£ 0.00,,,,,,,,,,,,,,
Balance: ,,,£ 279.06,,,,,,,,,,,,,,
PAYABLE: ,,,£ 279.06,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
You are due a payment of £ 279.06,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Period From,Period To,Transaction Date,Distributor,UPC,Cat. No.,ISRC,Label,Release Title,Track Title,Mix Name,Artist,Content Type,Delivery Method,Territory,Suitebeats Comp.,Quantity,Revenue
2024-10-01,2024-10-31,2024-10-29,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,NL,No,1,0
2024-10-01,2024-10-31,2024-10-29,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,PE,No,1,0
2024-10-01,2024-10-31,2024-10-29,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,PH,No,2,0
2024-10-01,2024-10-31,2024-10-29,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,RO,No,2,0
2024-10-01,2024-10-31,2024-10-29,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,SK,No,2,0
2024-10-01,2024-10-31,2024-10-29,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,TR,No,1,0
2024-10-01,2024-10-31,2024-10-29,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,ZA,No,1,0
2024-10-01,2024-10-31,2024-10-30,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,BR,No,1,0
2024-10-01,2024-10-31,2024-10-30,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,CA,No,1,0
2024-10-01,2024-10-31,2024-10-30,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,DZ,No,1,0
2024-10-01,2024-10-31,2024-10-30,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,ES,No,1,0
2024-10-01,2024-10-31,2024-10-30,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,GB,No,7,0
2024-10-01,2024-10-31,2024-10-30,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,HU,No,2,0
2024-10-01,2024-10-31,2024-10-30,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,IN,No,1,0
2024-10-01,2024-10-31,2024-10-30,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,LT,No,1,0
2024-10-01,2024-10-31,2024-10-30,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,MX,No,1,0
2024-10-01,2024-10-31,2024-10-30,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,NL,No,1,0
2024-10-01,2024-10-31,2024-10-30,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,PA,No,1,0
2024-10-01,2024-10-31,2024-10-30,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,PL,No,2,0
2024-10-01,2024-10-31,2024-10-30,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,SA,No,1,0
2024-10-01,2024-10-31,2024-10-30,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,VE,No,2,0
2024-10-01,2024-10-31,2024-10-31,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,AU,No,1,0
2024-10-01,2024-10-31,2024-10-31,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,BE,No,1,0
2024-10-01,2024-10-31,2024-10-31,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,BG,No,1,0
2024-10-01,2024-10-31,2024-10-31,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,CA,No,1,0
2024-10-01,2024-10-31,2024-10-31,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,CO,No,1,0
2024-10-01,2024-10-31,2024-10-31,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,DE,No,2,0
2024-10-01,2024-10-31,2024-10-31,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,DK,No,1,0
2024-10-01,2024-10-31,2024-10-31,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,GB,No,1,0
2024-10-01,2024-10-31,2024-10-31,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,GR,No,1,0
2024-10-01,2024-10-31,2024-10-31,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,HU,No,1,0
2024-10-01,2024-10-31,2024-10-31,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,IT,No,1,0
2024-10-01,2024-10-31,2024-10-31,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,LK,No,1,0
2024-10-01,2024-10-31,2024-10-31,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,NL,No,2,0
2024-10-01,2024-10-31,2024-10-31,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,PH,No,1,0
2024-10-01,2024-10-31,2024-10-31,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,RU,No,1,0
2024-10-01,2024-10-31,2024-10-31,YouTube (Ads),,,GXBNP2428055,On The Way Records,,Never Forget,,Nick Proof,Track,Stream,SV,No,1,0
2024-10-01,2024-10-31,2024-10-21,YouTube (Ads),723277258171,,CA5KR2411412,On The Way Records,,Falling,,DCVCV,Track,Stream,BY,No,1,0
2024-10-01,2024-10-31,2024-10-14,YouTube (Ads),723277606804,,CA5KR2471184,On The Way Records,,Better Now,,"Volyri, RESZ",Track,Stream,US,No,1,0
2024-10-01,2024-10-31,2024-10-01,YouTube (Ads),795397422527,,CA5KR2271914,On The Way Records,,Get Moving,,WCX,Track,Stream,DE,No,1,0
2024-10-01,2024-10-31,2024-10-16,YouTube (Ads),795397422527,,CA5KR2271914,On The Way Records,,Get Moving,,WCX,Track,Stream,BR,No,1,0
2024-10-01,2024-10-31,2024-10-19,YouTube (Ads),723277280288,,CA5KR2415213,On The Way Records,,Now!,,Vieratto,Track,Stream,DE,No,1,0
2024-10-01,2024-10-31,2024-10-05,YouTube (Ads),795397991993,,CA5KR2376226,On The Way Records,,Rain,,Paul Amber,Track,Stream,BR,No,1,0
2024-10-01,2024-10-31,2024-10-06,YouTube (Ads),795397991993,,CA5KR2376226,On The Way Records,,Rain,,Paul Amber,Track,Stream,BR,No,1,0
2024-10-01,2024-10-31,2024-10-08,YouTube (Ads),795397991993,,CA5KR2376226,On The Way Records,,Rain,,Paul Amber,Track,Stream,BR,No,1,0
2024-10-01,2024-10-31,2024-10-07,YouTube (Ads),723277135373,,CA5KR2391470,On The Way Records,,Nobody Safe,,DSTYLER,Track,Stream,US,No,1,0
2024-10-01,2024-10-31,2024-10-14,YouTube (Ads),723277135373,,CA5KR2391470,On The Way Records,,Nobody Safe,,DSTYLER,Track,Stream,DE,No,1,0
2024-10-01,2024-10-31,2024-10-21,YouTube (Ads),723277135373,,CA5KR2391470,On The Way Records,,Nobody Safe,,DSTYLER,Track,Stream,US,No,1,0
2024-10-01,2024-10-31,2024-10-23,YouTube (Ads),723277135373,,CA5KR2391470,On The Way Records,,Nobody Safe,,DSTYLER,Track,Stream,CR,No,1,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),723277135373,,CA5KR2391470,On The Way Records,,Nobody Safe,,DSTYLER,Track,Stream,US,No,1,0
2024-10-01,2024-10-31,2024-10-30,YouTube (Ads),723277135373,,CA5KR2391470,On The Way Records,,Nobody Safe,,DSTYLER,Track,Stream,EE,No,1,0
2024-10-01,2024-10-31,2024-10-30,YouTube (Ads),723277135373,,CA5KR2391470,On The Way Records,,Nobody Safe,,DSTYLER,Track,Stream,RU,No,1,0
2024-10-01,2024-10-31,2024-10-30,YouTube (Ads),723277135373,,CA5KR2391470,On The Way Records,,Nobody Safe,,DSTYLER,Track,Stream,US,No,1,0
2024-10-01,2024-10-31,2024-10-31,YouTube (Ads),723277135373,,CA5KR2391470,On The Way Records,,Nobody Safe,,DSTYLER,Track,Stream,BG,No,1,0
2024-10-01,2024-10-31,2024-10-19,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,CA,No,1,0
2024-10-01,2024-10-31,2024-10-23,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,CA,No,1,0
2024-10-01,2024-10-31,2024-10-23,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,US,No,1,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,AM,No,1,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,AR,No,2,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,AU,No,1,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,BO,No,1,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,BR,No,2,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,BY,No,3,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,CL,No,2,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,CO,No,1,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,DZ,No,1,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,ES,No,3,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,FR,No,3,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,GB,No,2,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,ID,No,12,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,IN,No,1,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,IT,No,1,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,JP,No,3,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,LT,No,1,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,LV,No,2,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,MA,No,1,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,MK,No,1,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,MT,No,1,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,MX,No,1,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,MY,No,1,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,NA,No,1,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,NI,No,1,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,NL,No,4,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,NO,No,1,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,PA,No,2,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,PE,No,1,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,PH,No,1,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,PK,No,1,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,RO,No,1,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,RU,No,32,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,VN,No,1,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,ZA,No,1,0
2024-10-01,2024-10-31,2024-10-24,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,ZZ,No,2,0
2024-10-01,2024-10-31,2024-10-25,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,BG,No,1,0
2024-10-01,2024-10-31,2024-10-25,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,BR,No,2,0
2024-10-01,2024-10-31,2024-10-25,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,BY,No,1,0
2024-10-01,2024-10-31,2024-10-25,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,CO,No,1,0
2024-10-01,2024-10-31,2024-10-25,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,CR,No,1,0
2024-10-01,2024-10-31,2024-10-25,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,DK,No,1,0
2024-10-01,2024-10-31,2024-10-25,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,DZ,No,1,0
2024-10-01,2024-10-31,2024-10-25,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,EE,No,1,0
2024-10-01,2024-10-31,2024-10-25,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,GB,No,5,0
2024-10-01,2024-10-31,2024-10-25,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,IL,No,1,0
2024-10-01,2024-10-31,2024-10-25,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,IN,No,1,0
2024-10-01,2024-10-31,2024-10-25,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,KE,No,1,0
2024-10-01,2024-10-31,2024-10-25,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,KZ,No,1,0
2024-10-01,2024-10-31,2024-10-25,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,MD,No,3,0
2024-10-01,2024-10-31,2024-10-25,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,MX,No,3,0
2024-10-01,2024-10-31,2024-10-25,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,NI,No,1,0
2024-10-01,2024-10-31,2024-10-25,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,NL,No,1,0
2024-10-01,2024-10-31,2024-10-25,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,PE,No,1,0
2024-10-01,2024-10-31,2024-10-25,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,PL,No,3,0
2024-10-01,2024-10-31,2024-10-25,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,RU,No,24,0
2024-10-01,2024-10-31,2024-10-25,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,SK,No,1,0
2024-10-01,2024-10-31,2024-10-25,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,UZ,No,1,0
2024-10-01,2024-10-31,2024-10-25,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,VN,No,3,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,AR,No,2,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,AU,No,2,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,BE,No,3,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,BG,No,2,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,BY,No,1,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,CH,No,1,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,CO,No,1,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,DK,No,1,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,DO,No,1,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,DZ,No,3,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,FI,No,1,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,HR,No,1,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,IL,No,2,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,IS,No,1,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,KG,No,1,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,KR,No,1,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,LT,No,4,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,MA,No,1,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,MD,No,2,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,ME,No,2,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,MX,No,2,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,NL,No,1,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,PH,No,1,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,RU,No,21,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,SA,No,1,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,SK,No,1,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,TW,No,1,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,UA,No,1,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,UZ,No,1,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,VN,No,2,0
2024-10-01,2024-10-31,2024-10-26,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,ZA,No,2,0
2024-10-01,2024-10-31,2024-10-27,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,AU,No,1,0
2024-10-01,2024-10-31,2024-10-27,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,BG,No,1,0
2024-10-01,2024-10-31,2024-10-27,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,BY,No,1,0
2024-10-01,2024-10-31,2024-10-27,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,CH,No,1,0
2024-10-01,2024-10-31,2024-10-27,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,CO,No,1,0
2024-10-01,2024-10-31,2024-10-27,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,CZ,No,2,0
2024-10-01,2024-10-31,2024-10-27,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,DO,No,1,0
2024-10-01,2024-10-31,2024-10-27,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,DZ,No,1,0
2024-10-01,2024-10-31,2024-10-27,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,ES,No,4,0
2024-10-01,2024-10-31,2024-10-27,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,HU,No,7,0
2024-10-01,2024-10-31,2024-10-27,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,ID,No,1,0
2024-10-01,2024-10-31,2024-10-27,YouTube (Ads),,,GXBNP2428057,On The Way Records,,Chance to Forget,,"Rose Motion, EDIBA",Track,Stream,IE,No,2,0
